################################## JSON file used at runtime    ###################################################################
### certifiedGolden_11mar2020_2016_2017_2018.json
################################## NO systematics used at runtime ###################################################################
################################## Preliminary Cut Values ###################################################################
########################### variableName                        value1          value2          value3          value4          level
### Preliminary cut values: produceSkim          1                 -               -               -               -1
### Preliminary cut values: eleEta_bar            	1.4442        -                    -               -               -1
### Preliminary cut values: eleEta_end1            	1.566        2.0                  -               -               -1
### Preliminary cut values: eleEta_end2            	2.000        2.5                  -               -               -1
### Preliminary cut values: QCDFakeRateFileName		/afs/cern.ch/user/e/eipearso/public/plotsToShare/fr2D_2018.root	- - - -1
### Preliminary cut values: TriggerSFFileName   egammaEffi.txt_EGM2D.root  - - - -1
### Preliminary cut values: RecoSFFileName /afs/cern.ch/user/s/scooper/work/public/Leptoquarks/egammaRecoSF/2018/egammaEffi.txt_EGM2D_updatedAll.root  - - - -1
### Preliminary cut values: AnalysisYear   2018  - - - -1
### Preliminary cut values: BTagAlgo       DeepJet  - - - -1
### Preliminary cut values: BTagWP         Medium   - - - -1
### Preliminary cut values: BTagCutValue   0.2770   - - - -1
################################## Cuts #########################################################################################################################################################################################################################
#id                       variableName                min1                max1                min2                max2               level                   N               Npass              EffRel           errEffRel              EffAbs           errEffAbs
  1                             NoCuts                   -                   -                   -                   -                  -1        4998842.0000        4998842.0000              1.0000          0.0000e+00              1.0000          0.0000e+00
  2                           PassJSON                   -                   -                   -                   -                  -1        4998842.0000        4998842.0000              1.0000          0.0000e+00              1.0000          0.0000e+00
  3                         nEle_ptCut                   -                   -                   -                   -                  -1        4998842.0000        1146805.0000              0.2294          1.8806e-04              0.2294          1.8806e-04
  4                            Ele1_Pt                   -                   -                   -                   -                  -1        1146805.0000        1146805.0000              1.0000          0.0000e+00              0.2294          1.8806e-04
  5                        PassTrigger                   -                   -                   -                   -                  -1        1146805.0000        1125916.0000              0.9818          1.2488e-04              0.2252          1.8684e-04
  6                        Reweighting              0.0000              1.0000                   -                   -                   0        1125916.0000       84407786.8288             74.9681          0.0000e+00             16.8855          1.4007e-02
  7                        PassLHECuts              0.0000              1.0000                   -                   -                   0       84407786.8288       84407786.8288              1.0000          0.0000e+00             16.8855          1.4007e-02
  8                           PassJSON              0.0000              1.0000                   -                   -                   0       84407786.8288       84407786.8288              1.0000          0.0000e+00             16.8855          1.4007e-02
  9                            PassHLT              0.0000              1.0000                   -                   -                   0       84407786.8288       84407786.8288              1.0000          0.0000e+00             16.8855          1.4007e-02
 10 PassGlobalSuperTightHalo2016Filter              0.0000              1.0000                   -                   -                   0       84407786.8288       84407116.4389              1.0000          1.8833e-04             16.8853          1.4007e-02
 11                   PassGoodVertices              0.0000              1.0000                   -                   -                   0       84407116.4389       84407116.4389              1.0000          0.0000e+00             16.8853          1.4007e-02
 12                PassHBHENoiseFilter              0.0000              1.0000                   -                   -                   0       84407116.4389       84405688.8490              1.0000          2.7453e-04             16.8850          1.4007e-02
 13             PassHBHENoiseIsoFilter              0.0000              1.0000                   -                   -                   0       84405688.8490       84403153.7821              1.0000          3.6470e-04             16.8845          1.4007e-02
 14        PassBadEESupercrystalFilter              0.0000              1.0000                   -                   -                   0       84403153.7821       84403153.7821              1.0000          0.0000e+00             16.8845          1.4007e-02
 15           PassEcalDeadCellTrigPrim              0.0000              1.0000                   -                   -                   0       84403153.7821       84402352.2012              1.0000          1.9976e-04             16.8844          1.4007e-02
 16                PassBadPFMuonFilter              0.0000              1.0000                   -                   -                   0       84402352.2012       84401125.5066              1.0000          2.9779e-04             16.8841          1.4007e-02
 17             PassEcalBadCalibFilter              0.0000              1.0000                   -                   -                   0       84401125.5066       84400518.9953              1.0000          1.7618e-04             16.8840          1.4007e-02
 18                           PassNEle              0.0000              1.0000                   -                   -                   1       84400518.9953       84400518.9953              1.0000          0.0000e+00             16.8840          1.4007e-02
 19                          PassNMuon              0.0000              1.0000                   -                   -                   1       84400518.9953       84392229.4734              0.9999          6.6586e-04             16.8824          1.4006e-02
 20                    nEle_hltMatched                -inf                +inf                   -                   -                   1       84392229.4734       84392229.4734              1.0000          0.0000e+00             16.8824          1.4006e-02
 21                    nJet_hltMatched                -inf                +inf                   -                   -                   1       84392229.4734       84392229.4734              1.0000          0.0000e+00             16.8824          1.4006e-02
 22                            Ele1_Pt             50.0000                +inf                   -                   -                   1       84392229.4734       64801334.8066              0.7679          3.1008e-02             12.9633          1.2823e-02
 23                           Ele1_Eta                -inf             -1.3000                   -                   -                   1       64801334.8066       11701205.0847              0.1806          3.2177e-02              2.3408          5.9326e-03
 24                           Ele1_Phi             -1.5708             -0.8727                   -                   -                   1       11701205.0847        1264037.8009              0.1080          6.1740e-02              0.2529          1.9718e-03
 25                            Ele2_Pt             50.0000                +inf                   -                   -                   1        1264037.8009         610908.0509              0.4833              0.2942              0.1222          1.3561e-03
 26                           Ele2_Eta                -inf                +inf                   -                   -                   1         610908.0509         610908.0509              1.0000          0.0000e+00              0.1222          1.3561e-03
 27                           Ele2_Phi                -inf                +inf                   -                   -                   1         610908.0509         610908.0509              1.0000          0.0000e+00              0.1222          1.3561e-03
 28                               nJet                -inf                +inf                   -                   -                   1         610908.0509         610908.0509              1.0000          0.0000e+00              0.1222          1.3561e-03
 29                            Jet1_Pt             50.0000                +inf                   -                   -                   1         610908.0509          70912.7503              0.1161              0.2904          1.4186e-02          4.9656e-04
 30                           Jet1_Eta             -2.4000              2.4000                   -                   -                   1          70912.7503          70912.7503              1.0000          0.0000e+00          1.4186e-02          4.9656e-04
 31                           Jet1_Phi                -inf                +inf                   -                   -                   1          70912.7503          70912.7503              1.0000          0.0000e+00          1.4186e-02          4.9656e-04
 32                            Jet2_Pt             50.0000                +inf                   -                   -                   1          70912.7503          17684.9097              0.2494              1.3184          3.5378e-03          2.4830e-04
 33                           Jet2_Eta             -2.4000              2.4000                   -                   -                   1          17684.9097          17684.9097              1.0000          0.0000e+00          3.5378e-03          2.4830e-04
 34                           Jet2_Phi                -inf                +inf                   -                   -                   1          17684.9097          17684.9097              1.0000          0.0000e+00          3.5378e-03          2.4830e-04
 35                            Jet3_Pt                -inf                +inf                   -                   -                   1          17684.9097          17684.9097              1.0000          0.0000e+00          3.5378e-03          2.4830e-04
 36                           Jet3_Eta             -2.4000              2.4000                   -                   -                   1          17684.9097          17684.9097              1.0000          0.0000e+00          3.5378e-03          2.4830e-04
 37                           Jet3_Phi                -inf                +inf                   -                   -                   1          17684.9097          17684.9097              1.0000          0.0000e+00          3.5378e-03          2.4830e-04
 38                        DR_Ele1Jet1                -inf                +inf                   -                   -                   1          17684.9097          17684.9097              1.0000          0.0000e+00          3.5378e-03          2.4830e-04
 39                        DR_Ele1Jet2                -inf                +inf                   -                   -                   1          17684.9097          17684.9097              1.0000          0.0000e+00          3.5378e-03          2.4830e-04
 40                        DR_Ele2Jet1                -inf                +inf                   -                   -                   1          17684.9097          17684.9097              1.0000          0.0000e+00          3.5378e-03          2.4830e-04
 41                        DR_Ele2Jet2                -inf                +inf                   -                   -                   1          17684.9097          17684.9097              1.0000          0.0000e+00          3.5378e-03          2.4830e-04
 42                        DR_Jet1Jet2                -inf                +inf                   -                   -                   1          17684.9097          17684.9097              1.0000          0.0000e+00          3.5378e-03          2.4830e-04
 43                            sT_eejj            300.0000                +inf                   -                   -                   1          17684.9097          13655.0955              0.7721              2.5914          2.7317e-03          2.1870e-04
 44                      sT_eejj_bkgCR            300.0000                +inf                   -                   -                   1          13655.0955          13655.0955              1.0000          0.0000e+00          2.7317e-03          2.1870e-04
 45                            Pt_e1e2             70.0000                +inf                   -                   -                   1          13655.0955          10877.2989              0.7966              2.8916          2.1760e-03          1.9620e-04
 46                             M_e1e2             50.0000                +inf                   -                   -                   1          10877.2989          10877.2989              1.0000          0.0000e+00          2.1760e-03          1.9620e-04
 47                             M_e1j1                -inf                +inf                   -                   -                   0          10877.2989          10877.2989              1.0000          0.0000e+00          2.1760e-03          1.9620e-04
 48                             M_e1j2                -inf                +inf                   -                   -                   0          10877.2989          10877.2989              1.0000          0.0000e+00          2.1760e-03          1.9620e-04
