################################## JSON file used at runtime    ###################################################################
### certifiedGolden_11mar2020_2016_2017_2018.json
################################## NO systematics used at runtime ###################################################################
################################## Preliminary Cut Values ###################################################################
########################### variableName                        value1          value2          value3          value4          level
### Preliminary cut values: produceSkim          1                 -               -               -               -1
### Preliminary cut values: eleEta_bar            	1.4442        -                    -               -               -1
### Preliminary cut values: eleEta_end1            	1.566        2.0                  -               -               -1
### Preliminary cut values: eleEta_end2            	2.000        2.5                  -               -               -1
### Preliminary cut values: QCDFakeRateFileName		/afs/cern.ch/user/s/scooper/work/public/Leptoquarks/qcd_fake_rate/2016/FR2D2JetReminiAOD23_10.root	- - - -1
### Preliminary cut values: TriggerSFFileName   egammaEffi.txt_EGM2D.root  - - - -1
### Preliminary cut values: RecoSFFileName /afs/cern.ch/user/s/scooper/work/public/Leptoquarks/egammaRecoSF/2018/egammaEffi.txt_EGM2D_updatedAll.root  - - - -1
### Preliminary cut values: AnalysisYear   2018  - - - -1
### Preliminary cut values: BTagAlgo       DeepJet  - - - -1
### Preliminary cut values: BTagWP         Medium   - - - -1
### Preliminary cut values: BTagCutValue   0.2770   - - - -1
################################## Cuts #########################################################################################################################################################################################################################
#id                       variableName                min1                max1                min2                max2               level                   N               Npass              EffRel           errEffRel              EffAbs           errEffAbs
  1                             NoCuts                   -                   -                   -                   -                  -1          99000.0000          99000.0000              1.0000          0.0000e+00              1.0000          0.0000e+00
  2                           PassJSON                   -                   -                   -                   -                  -1          99000.0000          99000.0000              1.0000          0.0000e+00              1.0000          0.0000e+00
  3                         nEle_ptCut                   -                   -                   -                   -                  -1          99000.0000          62067.0000              0.6269          1.5370e-03              0.6269          1.5370e-03
  4                            Ele1_Pt                   -                   -                   -                   -                  -1          62067.0000          62067.0000              1.0000          0.0000e+00              0.6269          1.5370e-03
  5                        PassTrigger                   -                   -                   -                   -                  -1          62067.0000          62067.0000              1.0000          0.0000e+00              0.6269          1.5370e-03
  6                        Reweighting              0.0000              1.0000                   -                   -                   0          62067.0000             20.0063          3.2233e-04          0.0000e+00          2.0208e-04          4.9544e-07
  7                        PassLHECuts              0.0000              1.0000                   -                   -                   0             20.0063             20.0063              1.0000          0.0000e+00          2.0208e-04          4.9544e-07
  8                           PassJSON              0.0000              1.0000                   -                   -                   0             20.0063             20.0063              1.0000          0.0000e+00          2.0208e-04          4.9544e-07
  9                            PassHLT              0.0000              1.0000                   -                   -                   0             20.0063             20.0063              1.0000          0.0000e+00          2.0208e-04          4.9544e-07
 10 PassGlobalSuperTightHalo2016Filter              0.0000              1.0000                   -                   -                   0             20.0063             20.0063              1.0000          0.0000e+00          2.0208e-04          4.9544e-07
 11                   PassGoodVertices              0.0000              1.0000                   -                   -                   0             20.0063             20.0063              1.0000          0.0000e+00          2.0208e-04          4.9544e-07
 12                PassHBHENoiseFilter              0.0000              1.0000                   -                   -                   0             20.0063             20.0060              1.0000          5.1933e-09          2.0208e-04          4.9544e-07
 13             PassHBHENoiseIsoFilter              0.0000              1.0000                   -                   -                   0             20.0060             20.0036              0.9999          1.3740e-08          2.0206e-04          4.9546e-07
 14        PassBadEESupercrystalFilter              0.0000              1.0000                   -                   -                   0             20.0036             20.0036              1.0000          0.0000e+00          2.0206e-04          4.9546e-07
 15           PassEcalDeadCellTrigPrim              0.0000              1.0000                   -                   -                   0             20.0036             19.7789              0.9888          1.3615e-07          1.9979e-04          4.9727e-07
 16                PassBadPFMuonFilter              0.0000              1.0000                   -                   -                   0             19.7789             19.7483              0.9984          5.0886e-08          1.9948e-04          4.9750e-07
 17             PassEcalBadCalibFilter              0.0000              1.0000                   -                   -                   0             19.7483             19.7447              0.9998          1.7446e-08          1.9944e-04          4.9753e-07
 18                           PassNEle              0.0000              1.0000                   -                   -                   1             19.7447             19.7447              1.0000          0.0000e+00          1.9944e-04          4.9753e-07
 19                          PassNMuon              0.0000              1.0000                   -                   -                   1             19.7447             19.5400              0.9896          1.3190e-07          1.9737e-04          4.9909e-07
 20                    nEle_hltMatched                -inf                +inf                   -                   -                   1             19.5400             19.5400              1.0000          0.0000e+00          1.9737e-04          4.9909e-07
 21                    nJet_hltMatched                -inf                +inf                   -                   -                   1             19.5400             19.5400              1.0000          0.0000e+00          1.9737e-04          4.9909e-07
 22                            Ele1_Pt             50.0000                +inf                   -                   -                   1             19.5400             19.5400              1.0000          0.0000e+00          1.9737e-04          4.9909e-07
 23                           Ele1_Eta                -inf                +inf                   -                   -                   1             19.5400             19.5400              1.0000          0.0000e+00          1.9737e-04          4.9909e-07
 24                           Ele1_Phi                -inf                +inf                   -                   -                   1             19.5400             19.5400              1.0000          0.0000e+00          1.9737e-04          4.9909e-07
 25                            Ele2_Pt             50.0000                +inf                   -                   -                   1             19.5400             19.5297              0.9995          3.0534e-08          1.9727e-04          4.9918e-07
 26                           Ele2_Eta                -inf                +inf                   -                   -                   1             19.5297             19.5297              1.0000          0.0000e+00          1.9727e-04          4.9918e-07
 27                           Ele2_Phi                -inf                +inf                   -                   -                   1             19.5297             19.5297              1.0000          0.0000e+00          1.9727e-04          4.9918e-07
 28                               nJet                -inf                +inf                   -                   -                   1             19.5297             19.5297              1.0000          0.0000e+00          1.9727e-04          4.9918e-07
 29                            Jet1_Pt             50.0000                +inf                   -                   -                   1             19.5297             19.5240              0.9997          2.1930e-08          1.9721e-04          4.9921e-07
 30                           Jet1_Eta             -2.4000              2.4000                   -                   -                   1             19.5240             19.5240              1.0000          0.0000e+00          1.9721e-04          4.9921e-07
 31                           Jet1_Phi                -inf                +inf                   -                   -                   1             19.5240             19.5240              1.0000          0.0000e+00          1.9721e-04          4.9921e-07
 32                            Jet2_Pt             50.0000                +inf                   -                   -                   1             19.5240             19.1809              0.9824          1.7220e-07          1.9375e-04          5.0163e-07
 33                           Jet2_Eta                -inf             -1.3000                   -                   -                   1             19.1809              1.9827              0.1034          4.0226e-07          2.0027e-05          2.4729e-07
 34                           Jet2_Phi             -1.5700             -0.8700                   -                   -                   1              1.9827              0.2166              0.1093          1.2823e-06          2.1882e-06          8.4125e-08
 35                            Jet3_Pt                -inf                +inf                   -                   -                   1              0.2166              0.2166              1.0000          0.0000e+00          2.1882e-06          8.4125e-08
 36                           Jet3_Eta             -2.4000              2.4000                   -                   -                   1              0.2166              0.2166              1.0000          0.0000e+00          2.1882e-06          8.4125e-08
 37                           Jet3_Phi                -inf                +inf                   -                   -                   1              0.2166              0.2166              1.0000          0.0000e+00          2.1882e-06          8.4125e-08
 38                        DR_Ele1Jet1                -inf                +inf                   -                   -                   1              0.2166              0.2166              1.0000          0.0000e+00          2.1882e-06          8.4125e-08
 39                        DR_Ele1Jet2                -inf                +inf                   -                   -                   1              0.2166              0.2166              1.0000          0.0000e+00          2.1882e-06          8.4125e-08
 40                        DR_Ele2Jet1                -inf                +inf                   -                   -                   1              0.2166              0.2166              1.0000          0.0000e+00          2.1882e-06          8.4125e-08
 41                        DR_Ele2Jet2                -inf                +inf                   -                   -                   1              0.2166              0.2166              1.0000          0.0000e+00          2.1882e-06          8.4125e-08
 42                        DR_Jet1Jet2                -inf                +inf                   -                   -                   1              0.2166              0.2166              1.0000          0.0000e+00          2.1882e-06          8.4125e-08
 43                            sT_eejj            300.0000                +inf                   -                   -                   1              0.2166              0.2166              1.0000          0.0000e+00          2.1882e-06          8.4125e-08
 44                      sT_eejj_bkgCR            300.0000                +inf                   -                   -                   1              0.2166              0.2166              1.0000          0.0000e+00          2.1882e-06          8.4125e-08
 45                            Pt_e1e2             70.0000                +inf                   -                   -                   1              0.2166              0.2163              0.9985          4.7935e-07          2.1849e-06          8.4061e-08
 46                             M_e1e2             50.0000                +inf                   -                   -                   1              0.2163              0.2163              1.0000          0.0000e+00          2.1849e-06          8.4061e-08
