################################## JSON file used at runtime    ###################################################################
### certifiedGolden_11mar2020_2016_2017_2018.json
################################## NO systematics used at runtime ###################################################################
################################## Preliminary Cut Values ###################################################################
########################### variableName                        value1          value2          value3          value4          level
### Preliminary cut values: produceSkim          1                 -               -               -               -1
### Preliminary cut values: eleEta_bar            	1.4442        -                    -               -               -1
### Preliminary cut values: eleEta_end1            	1.566        2.0                  -               -               -1
### Preliminary cut values: eleEta_end2            	2.000        2.5                  -               -               -1
### Preliminary cut values: QCDFakeRateFileName		/afs/cern.ch/user/s/scooper/work/public/Leptoquarks/qcd_fake_rate/2016/FR2D2JetReminiAOD23_10.root	- - - -1
### Preliminary cut values: TriggerSFFileName   egammaEffi.txt_EGM2D.root  - - - -1
### Preliminary cut values: RecoSFFileName /afs/cern.ch/user/s/scooper/work/public/Leptoquarks/egammaRecoSF/2018/egammaEffi.txt_EGM2D_updatedAll.root  - - - -1
### Preliminary cut values: AnalysisYear   2018  - - - -1
### Preliminary cut values: BTagAlgo       DeepJet  - - - -1
### Preliminary cut values: BTagWP         Medium   - - - -1
### Preliminary cut values: BTagCutValue   0.2770   - - - -1
################################## Cuts #########################################################################################################################################################################################################################
#id                       variableName                min1                max1                min2                max2               level                   N               Npass              EffRel           errEffRel              EffAbs           errEffAbs
  1                             NoCuts                   -                   -                   -                   -                  -1         100000.0000         100000.0000              1.0000          0.0000e+00              1.0000          0.0000e+00
  2                           PassJSON                   -                   -                   -                   -                  -1         100000.0000         100000.0000              1.0000          0.0000e+00              1.0000          0.0000e+00
  3                         nEle_ptCut                   -                   -                   -                   -                  -1         100000.0000          63288.0000              0.6329          1.5243e-03              0.6329          1.5243e-03
  4                            Ele1_Pt                   -                   -                   -                   -                  -1          63288.0000          63288.0000              1.0000          0.0000e+00              0.6329          1.5243e-03
  5                        PassTrigger                   -                   -                   -                   -                  -1          63288.0000          63288.0000              1.0000          0.0000e+00              0.6329          1.5243e-03
  6                        Reweighting              0.0000              1.0000                   -                   -                   0          63288.0000          7.1292e-02          1.1265e-06          0.0000e+00          7.1292e-07          1.7170e-09
  7                        PassLHECuts              0.0000              1.0000                   -                   -                   0          7.1292e-02          7.1292e-02              1.0000          0.0000e+00          7.1292e-07          1.7170e-09
  8                           PassJSON              0.0000              1.0000                   -                   -                   0          7.1292e-02          7.1292e-02              1.0000          0.0000e+00          7.1292e-07          1.7170e-09
  9                            PassHLT              0.0000              1.0000                   -                   -                   0          7.1292e-02          7.1292e-02              1.0000          0.0000e+00          7.1292e-07          1.7170e-09
 10 PassGlobalSuperTightHalo2016Filter              0.0000              1.0000                   -                   -                   0          7.1292e-02          7.1292e-02              1.0000          0.0000e+00          7.1292e-07          1.7170e-09
 11                   PassGoodVertices              0.0000              1.0000                   -                   -                   0          7.1292e-02          7.1292e-02              1.0000          0.0000e+00          7.1292e-07          1.7170e-09
 12                PassHBHENoiseFilter              0.0000              1.0000                   -                   -                   0          7.1292e-02          7.1290e-02              1.0000          1.7799e-11          7.1290e-07          1.7171e-09
 13             PassHBHENoiseIsoFilter              0.0000              1.0000                   -                   -                   0          7.1290e-02          7.1284e-02              0.9999          4.3597e-11          7.1284e-07          1.7171e-09
 14        PassBadEESupercrystalFilter              0.0000              1.0000                   -                   -                   0          7.1284e-02          7.1284e-02              1.0000          0.0000e+00          7.1284e-07          1.7171e-09
 15           PassEcalDeadCellTrigPrim              0.0000              1.0000                   -                   -                   0          7.1284e-02          7.0046e-02              0.9826          5.8497e-10          7.0046e-07          1.7274e-09
 16                PassBadPFMuonFilter              0.0000              1.0000                   -                   -                   0          7.0046e-02          6.9800e-02              0.9965          2.6639e-10          6.9800e-07          1.7293e-09
 17             PassEcalBadCalibFilter              0.0000              1.0000                   -                   -                   0          6.9800e-02          6.9797e-02              1.0000          2.5708e-11          6.9797e-07          1.7293e-09
 18                           PassNEle              0.0000              1.0000                   -                   -                   1          6.9797e-02          6.9797e-02              1.0000          0.0000e+00          6.9797e-07          1.7293e-09
 19                          PassNMuon              0.0000              1.0000                   -                   -                   1          6.9797e-02          6.8895e-02              0.9871          5.1085e-10          6.8895e-07          1.7361e-09
 20                    nEle_hltMatched                -inf                +inf                   -                   -                   1          6.8895e-02          6.8895e-02              1.0000          0.0000e+00          6.8895e-07          1.7361e-09
 21                    nJet_hltMatched                -inf                +inf                   -                   -                   1          6.8895e-02          6.8895e-02              1.0000          0.0000e+00          6.8895e-07          1.7361e-09
 22                            Ele1_Pt             50.0000                +inf                   -                   -                   1          6.8895e-02          6.8895e-02              1.0000          0.0000e+00          6.8895e-07          1.7361e-09
 23                           Ele1_Eta                -inf                +inf                   -                   -                   1          6.8895e-02          6.8895e-02              1.0000          0.0000e+00          6.8895e-07          1.7361e-09
 24                           Ele1_Phi                -inf                +inf                   -                   -                   1          6.8895e-02          6.8895e-02              1.0000          0.0000e+00          6.8895e-07          1.7361e-09
 25                            Ele2_Pt             50.0000                +inf                   -                   -                   1          6.8895e-02          6.8870e-02              0.9996          8.8308e-11          6.8870e-07          1.7363e-09
 26                           Ele2_Eta                -inf                +inf                   -                   -                   1          6.8870e-02          6.8870e-02              1.0000          0.0000e+00          6.8870e-07          1.7363e-09
 27                           Ele2_Phi                -inf                +inf                   -                   -                   1          6.8870e-02          6.8870e-02              1.0000          0.0000e+00          6.8870e-07          1.7363e-09
 28                               nJet                -inf                +inf                   -                   -                   1          6.8870e-02          6.8870e-02              1.0000          0.0000e+00          6.8870e-07          1.7363e-09
 29                            Jet1_Pt             50.0000                +inf                   -                   -                   1          6.8870e-02          6.8869e-02              1.0000          1.8424e-11          6.8869e-07          1.7363e-09
 30                           Jet1_Eta             -2.4000              2.4000                   -                   -                   1          6.8869e-02          6.8869e-02              1.0000          0.0000e+00          6.8869e-07          1.7363e-09
 31                           Jet1_Phi                -inf                +inf                   -                   -                   1          6.8869e-02          6.8869e-02              1.0000          0.0000e+00          6.8869e-07          1.7363e-09
 32                            Jet2_Pt             50.0000                +inf                   -                   -                   1          6.8869e-02          6.7825e-02              0.9848          5.5699e-10          6.7825e-07          1.7435e-09
 33                           Jet2_Eta             -2.4000              2.4000                   -                   -                   1          6.7825e-02          6.7825e-02              1.0000          0.0000e+00          6.7825e-07          1.7435e-09
 34                           Jet2_Phi             -1.5700             -0.8700                   -                   -                   1          6.7825e-02          7.5495e-03              0.1113          1.4443e-09          7.5495e-08          8.9103e-10
 35                            Jet3_Pt                -inf                +inf                   -                   -                   1          7.5495e-03          7.5495e-03              1.0000          0.0000e+00          7.5495e-08          8.9103e-10
 36                           Jet3_Eta             -2.4000              2.4000                   -                   -                   1          7.5495e-03          7.5495e-03              1.0000          0.0000e+00          7.5495e-08          8.9103e-10
 37                           Jet3_Phi                -inf                +inf                   -                   -                   1          7.5495e-03          7.5495e-03              1.0000          0.0000e+00          7.5495e-08          8.9103e-10
 38                        DR_Ele1Jet1                -inf                +inf                   -                   -                   1          7.5495e-03          7.5495e-03              1.0000          0.0000e+00          7.5495e-08          8.9103e-10
 39                        DR_Ele1Jet2                -inf                +inf                   -                   -                   1          7.5495e-03          7.5495e-03              1.0000          0.0000e+00          7.5495e-08          8.9103e-10
 40                        DR_Ele2Jet1                -inf                +inf                   -                   -                   1          7.5495e-03          7.5495e-03              1.0000          0.0000e+00          7.5495e-08          8.9103e-10
 41                        DR_Ele2Jet2                -inf                +inf                   -                   -                   1          7.5495e-03          7.5495e-03              1.0000          0.0000e+00          7.5495e-08          8.9103e-10
 42                        DR_Jet1Jet2                -inf                +inf                   -                   -                   1          7.5495e-03          7.5495e-03              1.0000          0.0000e+00          7.5495e-08          8.9103e-10
 43                            sT_eejj            300.0000                +inf                   -                   -                   1          7.5495e-03          7.5495e-03              1.0000          0.0000e+00          7.5495e-08          8.9103e-10
 44                      sT_eejj_bkgCR            300.0000                +inf                   -                   -                   1          7.5495e-03          7.5495e-03              1.0000          0.0000e+00          7.5495e-08          8.9103e-10
 45                            Pt_e1e2             70.0000                +inf                   -                   -                   1          7.5495e-03          7.5380e-03              0.9985          5.5772e-10          7.5380e-08          8.9045e-10
 46                             M_e1e2             50.0000                +inf                   -                   -                   1          7.5380e-03          7.5380e-03              1.0000          0.0000e+00          7.5380e-08          8.9045e-10
 47                       M_e1e2_bkgCR             50.0000                +inf                   -                   -                   1          7.5380e-03          7.5380e-03              1.0000          0.0000e+00          7.5380e-08          8.9045e-10
 48                       preselection                -inf                +inf                   -                   -                   2          7.5380e-03          7.5380e-03              1.0000          0.0000e+00          7.5380e-08          8.9045e-10
 49                        sT_eejj_opt                -inf                +inf                   -                   -                   1          7.5380e-03          0.0000e+00          0.0000e+00                -nan          0.0000e+00                -nan
 50                         M_e1e2_opt                -inf                +inf                   -                   -                   1          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 51                        Mej_min_opt                -inf                +inf                   -                   -                   1          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 52                      sT_eejj_LQ300            475.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 53                       M_e1e2_LQ300            225.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 54                     min_M_ej_LQ300            235.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 55                      sT_eejj_LQ400            625.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 56                       M_e1e2_LQ400            235.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 57                     min_M_ej_LQ400            330.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 58                      sT_eejj_LQ500            770.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
