################################## JSON file used at runtime    ###################################################################
### certifiedGolden_11mar2020_2016_2017_2018.json
################################## NO systematics used at runtime ###################################################################
################################## Preliminary Cut Values ###################################################################
########################### variableName                        value1          value2          value3          value4          level
### Preliminary cut values: produceSkim          1                 -               -               -               -1
### Preliminary cut values: eleEta_bar            	1.4442        -                    -               -               -1
### Preliminary cut values: eleEta_end1            	1.566        2.0                  -               -               -1
### Preliminary cut values: eleEta_end2            	2.000        2.5                  -               -               -1
### Preliminary cut values: QCDFakeRateFileName		/afs/cern.ch/user/s/scooper/work/public/Leptoquarks/qcd_fake_rate/2016/FR2D2JetReminiAOD23_10.root	- - - -1
### Preliminary cut values: TriggerSFFileName   egammaEffi.txt_EGM2D.root  - - - -1
### Preliminary cut values: RecoSFFileName /afs/cern.ch/user/s/scooper/work/public/Leptoquarks/egammaRecoSF/2018/egammaEffi.txt_EGM2D_updatedAll.root  - - - -1
### Preliminary cut values: AnalysisYear   2018  - - - -1
### Preliminary cut values: BTagAlgo       DeepJet  - - - -1
### Preliminary cut values: BTagWP         Medium   - - - -1
### Preliminary cut values: BTagCutValue   0.2770   - - - -1
################################## Cuts #########################################################################################################################################################################################################################
#id                       variableName                min1                max1                min2                max2               level                   N               Npass              EffRel           errEffRel              EffAbs           errEffAbs
  1                             NoCuts                   -                   -                   -                   -                  -1         100000.0000         100000.0000              1.0000          0.0000e+00              1.0000          0.0000e+00
  2                           PassJSON                   -                   -                   -                   -                  -1         100000.0000         100000.0000              1.0000          0.0000e+00              1.0000          0.0000e+00
  3                         nEle_ptCut                   -                   -                   -                   -                  -1         100000.0000          62231.0000              0.6223          1.5331e-03              0.6223          1.5331e-03
  4                            Ele1_Pt                   -                   -                   -                   -                  -1          62231.0000          62231.0000              1.0000          0.0000e+00              0.6223          1.5331e-03
  5                        PassTrigger                   -                   -                   -                   -                  -1          62231.0000          62230.0000              1.0000          1.6069e-05              0.6223          1.5331e-03
  6                        Reweighting              0.0000              1.0000                   -                   -                   0          62230.0000             63.7276          1.0241e-03          0.0000e+00          6.3728e-04          1.5700e-06
  7                        PassLHECuts              0.0000              1.0000                   -                   -                   0             63.7276             63.7276              1.0000          0.0000e+00          6.3728e-04          1.5700e-06
  8                           PassJSON              0.0000              1.0000                   -                   -                   0             63.7276             63.7276              1.0000          0.0000e+00          6.3728e-04          1.5700e-06
  9                            PassHLT              0.0000              1.0000                   -                   -                   0             63.7276             63.7276              1.0000          0.0000e+00          6.3728e-04          1.5700e-06
 10 PassGlobalSuperTightHalo2016Filter              0.0000              1.0000                   -                   -                   0             63.7276             63.7266              1.0000          1.6456e-08          6.3727e-04          1.5700e-06
 11                   PassGoodVertices              0.0000              1.0000                   -                   -                   0             63.7266             63.7266              1.0000          0.0000e+00          6.3727e-04          1.5700e-06
 12                PassHBHENoiseFilter              0.0000              1.0000                   -                   -                   0             63.7266             63.7255              1.0000          1.6456e-08          6.3726e-04          1.5700e-06
 13             PassHBHENoiseIsoFilter              0.0000              1.0000                   -                   -                   0             63.7255             63.7172              0.9999          4.6543e-08          6.3717e-04          1.5701e-06
 14        PassBadEESupercrystalFilter              0.0000              1.0000                   -                   -                   0             63.7172             63.7172              1.0000          0.0000e+00          6.3717e-04          1.5701e-06
 15           PassEcalDeadCellTrigPrim              0.0000              1.0000                   -                   -                   0             63.7172             63.1056              0.9904          4.0021e-07          6.3106e-04          1.5748e-06
 16                PassBadPFMuonFilter              0.0000              1.0000                   -                   -                   0             63.1056             63.0141              0.9986          1.5666e-07          6.3014e-04          1.5755e-06
 17             PassEcalBadCalibFilter              0.0000              1.0000                   -                   -                   0             63.0141             63.0045              0.9998          4.9922e-08          6.3005e-04          1.5756e-06
 18                           PassNEle              0.0000              1.0000                   -                   -                   1             63.0045             63.0045              1.0000          0.0000e+00          6.3005e-04          1.5756e-06
 19                          PassNMuon              0.0000              1.0000                   -                   -                   1             63.0045             62.4242              0.9908          3.9415e-07          6.2424e-04          1.5798e-06
 20                    nEle_hltMatched                -inf                +inf                   -                   -                   1             62.4242             62.4242              1.0000          0.0000e+00          6.2424e-04          1.5798e-06
 21                    nJet_hltMatched                -inf                +inf                   -                   -                   1             62.4242             62.4242              1.0000          0.0000e+00          6.2424e-04          1.5798e-06
 22                            Ele1_Pt             50.0000                +inf                   -                   -                   1             62.4242             62.4242              1.0000          0.0000e+00          6.2424e-04          1.5798e-06
 23                           Ele1_Eta                -inf                +inf                   -                   -                   1             62.4242             62.4242              1.0000          0.0000e+00          6.2424e-04          1.5798e-06
 24                           Ele1_Phi                -inf                +inf                   -                   -                   1             62.4242             62.4242              1.0000          0.0000e+00          6.2424e-04          1.5798e-06
 25                            Ele2_Pt             50.0000                +inf                   -                   -                   1             62.4242             62.3720              0.9992          1.2109e-07          6.2372e-04          1.5802e-06
 26                           Ele2_Eta                -inf                +inf                   -                   -                   1             62.3720             62.3720              1.0000          0.0000e+00          6.2372e-04          1.5802e-06
 27                           Ele2_Phi                -inf                +inf                   -                   -                   1             62.3720             62.3720              1.0000          0.0000e+00          6.2372e-04          1.5802e-06
 28                               nJet                -inf                +inf                   -                   -                   1             62.3720             62.3720              1.0000          0.0000e+00          6.2372e-04          1.5802e-06
 29                            Jet1_Pt             50.0000                +inf                   -                   -                   1             62.3720             62.3541              0.9997          6.9313e-08          6.2354e-04          1.5803e-06
 30                           Jet1_Eta             -2.4000              2.4000                   -                   -                   1             62.3541             62.3541              1.0000          0.0000e+00          6.2354e-04          1.5803e-06
 31                           Jet1_Phi                -inf                +inf                   -                   -                   1             62.3541             62.3541              1.0000          0.0000e+00          6.2354e-04          1.5803e-06
 32                            Jet2_Pt             50.0000                +inf                   -                   -                   1             62.3541             61.1494              0.9807          5.7138e-07          6.1149e-04          1.5883e-06
 33                           Jet2_Eta                -inf             -1.3000                   -                   -                   1             61.1494              6.4578              0.1056          1.2872e-06          6.4578e-05          7.8670e-07
 34                           Jet2_Phi                -inf             -1.5708             -0.8727                +inf                   1              6.4578              5.7759              0.8944          3.9578e-06          5.7759e-05          7.4667e-07
 35                            Jet3_Pt                -inf                +inf                   -                   -                   1              5.7759              5.7759              1.0000          0.0000e+00          5.7759e-05          7.4667e-07
 36                           Jet3_Eta             -2.4000              2.4000                   -                   -                   1              5.7759              5.7759              1.0000          0.0000e+00          5.7759e-05          7.4667e-07
 37                           Jet3_Phi                -inf                +inf                   -                   -                   1              5.7759              5.7759              1.0000          0.0000e+00          5.7759e-05          7.4667e-07
 38                        DR_Ele1Jet1                -inf                +inf                   -                   -                   1              5.7759              5.7759              1.0000          0.0000e+00          5.7759e-05          7.4667e-07
 39                        DR_Ele1Jet2                -inf                +inf                   -                   -                   1              5.7759              5.7759              1.0000          0.0000e+00          5.7759e-05          7.4667e-07
 40                        DR_Ele2Jet1                -inf                +inf                   -                   -                   1              5.7759              5.7759              1.0000          0.0000e+00          5.7759e-05          7.4667e-07
 41                        DR_Ele2Jet2                -inf                +inf                   -                   -                   1              5.7759              5.7759              1.0000          0.0000e+00          5.7759e-05          7.4667e-07
 42                        DR_Jet1Jet2                -inf                +inf                   -                   -                   1              5.7759              5.7759              1.0000          0.0000e+00          5.7759e-05          7.4667e-07
 43                            sT_eejj            300.0000                +inf                   -                   -                   1              5.7759              5.7759              1.0000          0.0000e+00          5.7759e-05          7.4667e-07
 44                      sT_eejj_bkgCR            300.0000                +inf                   -                   -                   1              5.7759              5.7759              1.0000          0.0000e+00          5.7759e-05          7.4667e-07
 45                            Pt_e1e2             70.0000                +inf                   -                   -                   1              5.7759              5.7432              0.9943          1.0221e-06          5.7432e-05          7.4468e-07
 46                             M_e1e2             50.0000                +inf                   -                   -                   1              5.7432              5.7432              1.0000          0.0000e+00          5.7432e-05          7.4468e-07
 47                       M_e1e2_bkgCR             50.0000                +inf                   -                   -                   1              5.7432              5.7432              1.0000          0.0000e+00          5.7432e-05          7.4468e-07
 48                       preselection                -inf                +inf                   -                   -                   2              5.7432              5.7432              1.0000          0.0000e+00          5.7432e-05          7.4468e-07
 49                        sT_eejj_opt                -inf                +inf                   -                   -                   1              5.7432          0.0000e+00          0.0000e+00                -nan          0.0000e+00                -nan
 50                         M_e1e2_opt                -inf                +inf                   -                   -                   1          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 51                        Mej_min_opt                -inf                +inf                   -                   -                   1          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 52                      sT_eejj_LQ300            475.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 53                       M_e1e2_LQ300            225.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 54                     min_M_ej_LQ300            235.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 55                      sT_eejj_LQ400            625.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 56                       M_e1e2_LQ400            235.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 57                     min_M_ej_LQ400            330.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 58                      sT_eejj_LQ500            770.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 59                       M_e1e2_LQ500            250.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 60                     min_M_ej_LQ500            420.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 61                      sT_eejj_LQ600            905.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
