################################## JSON file used at runtime    ###################################################################
### certifiedGolden_11mar2020_2016_2017_2018.json
################################## NO systematics used at runtime ###################################################################
################################## Preliminary Cut Values ###################################################################
########################### variableName                        value1          value2          value3          value4          level
### Preliminary cut values: produceSkim          1                 -               -               -               -1
### Preliminary cut values: eleEta_bar            	1.4442        -                    -               -               -1
### Preliminary cut values: eleEta_end1            	1.566        2.0                  -               -               -1
### Preliminary cut values: eleEta_end2            	2.000        2.5                  -               -               -1
### Preliminary cut values: QCDFakeRateFileName		/afs/cern.ch/user/e/eipearso/public/plotsToShare/fr2D_2018.root	- - - -1
### Preliminary cut values: TriggerSFFileName   egammaEffi.txt_EGM2D.root  - - - -1
### Preliminary cut values: RecoSFFileName /afs/cern.ch/user/s/scooper/work/public/Leptoquarks/egammaRecoSF/2018/egammaEffi.txt_EGM2D_updatedAll.root  - - - -1
### Preliminary cut values: AnalysisYear   2018  - - - -1
### Preliminary cut values: BTagAlgo       DeepJet  - - - -1
### Preliminary cut values: BTagWP         Medium   - - - -1
### Preliminary cut values: BTagCutValue   0.2770   - - - -1
################################## Cuts #########################################################################################################################################################################################################################
#id                       variableName                min1                max1                min2                max2               level                   N               Npass              EffRel           errEffRel              EffAbs           errEffAbs
  1                             NoCuts                   -                   -                   -                   -                  -1         299326.0000         299326.0000              1.0000          0.0000e+00              1.0000          0.0000e+00
  2                           PassJSON                   -                   -                   -                   -                  -1         299326.0000         299326.0000              1.0000          0.0000e+00              1.0000          0.0000e+00
  3                         nEle_ptCut                   -                   -                   -                   -                  -1         299326.0000         179653.0000              0.6002          8.9536e-04              0.6002          8.9536e-04
  4                            Ele1_Pt                   -                   -                   -                   -                  -1         179653.0000         179653.0000              1.0000          0.0000e+00              0.6002          8.9536e-04
  5                        PassTrigger                   -                   -                   -                   -                  -1         179653.0000         179620.0000              0.9998          3.1973e-05              0.6001          8.9540e-04
  6                        Reweighting              0.0000              1.0000                   -                   -                   0         179620.0000           1089.0721          6.0632e-03          0.0000e+00          3.6384e-03          5.4290e-06
  7                        PassLHECuts              0.0000              1.0000                   -                   -                   0           1089.0721           1089.0721              1.0000          0.0000e+00          3.6384e-03          5.4290e-06
  8                           PassJSON              0.0000              1.0000                   -                   -                   0           1089.0721           1089.0721              1.0000          0.0000e+00          3.6384e-03          5.4290e-06
  9                            PassHLT              0.0000              1.0000                   -                   -                   0           1089.0721           1089.0721              1.0000          0.0000e+00          3.6384e-03          5.4290e-06
 10 PassGlobalSuperTightHalo2016Filter              0.0000              1.0000                   -                   -                   0           1089.0721           1089.0649              1.0000          3.3756e-08          3.6384e-03          5.4290e-06
 11                   PassGoodVertices              0.0000              1.0000                   -                   -                   0           1089.0649           1089.0649              1.0000          0.0000e+00          3.6384e-03          5.4290e-06
 12                PassHBHENoiseFilter              0.0000              1.0000                   -                   -                   0           1089.0649           1089.0515              1.0000          6.7512e-08          3.6383e-03          5.4291e-06
 13             PassHBHENoiseIsoFilter              0.0000              1.0000                   -                   -                   0           1089.0515           1089.0087              1.0000          8.2685e-08          3.6382e-03          5.4291e-06
 14        PassBadEESupercrystalFilter              0.0000              1.0000                   -                   -                   0           1089.0087           1089.0087              1.0000          0.0000e+00          3.6382e-03          5.4291e-06
 15           PassEcalDeadCellTrigPrim              0.0000              1.0000                   -                   -                   0           1089.0087           1087.5059              0.9986          5.2260e-07          3.6332e-03          5.4307e-06
 16                PassBadPFMuonFilter              0.0000              1.0000                   -                   -                   0           1087.5059           1087.4991              1.0000          3.3801e-08          3.6332e-03          5.4307e-06
 17             PassEcalBadCalibFilter              0.0000              1.0000                   -                   -                   0           1087.4991           1087.4642              1.0000          8.9430e-08          3.6330e-03          5.4308e-06
 18                           PassNEle              0.0000              1.0000                   -                   -                   1           1087.4642           1087.8884              1.0004          0.0000e+00          3.6345e-03          5.4329e-06
 19                          PassNMuon              0.0000              1.0000                   -                   -                   1           1087.8884           1087.5856              0.9997          2.3425e-07          3.6334e-03          5.4332e-06
 20                    nEle_hltMatched                -inf                +inf                   -                   -                   1           1087.5856           1087.1614              0.9996          0.0000e+00          3.6320e-03          5.4311e-06
 21                    nJet_hltMatched                -inf                +inf                   -                   -                   1           1087.1614           1087.1614              1.0000          0.0000e+00          3.6320e-03          5.4311e-06
 22                            Ele1_Pt             50.0000                +inf                   -                   -                   1           1087.1614           1087.5856              1.0004          0.0000e+00          3.6334e-03          5.4332e-06
 23                           Ele1_Eta                -inf             -1.3000                   -                   -                   1           1087.5856            154.9794              0.1425          5.0991e-06          5.1776e-04          3.1512e-06
 24                           Ele1_Phi             -1.5708             -0.8727                   -                   -                   1            154.9794             16.7118              0.1078          1.2264e-05          5.5831e-05          1.0700e-06
 25                            Ele2_Pt             50.0000                +inf                   -                   -                   1             16.7118             16.6780              0.9980          5.1280e-06          5.5719e-05          1.0689e-06
 26                           Ele2_Eta                -inf                +inf                   -                   -                   1             16.6780             16.6780              1.0000          0.0000e+00          5.5719e-05          1.0689e-06
 27                           Ele2_Phi                -inf                +inf                   -                   -                   1             16.6780             16.6780              1.0000          0.0000e+00          5.5719e-05          1.0689e-06
