################################## JSON file used at runtime    ###################################################################
### certifiedGolden_11mar2020_2016_2017_2018.json
################################## NO systematics used at runtime ###################################################################
################################## Preliminary Cut Values ###################################################################
########################### variableName                        value1          value2          value3          value4          level
### Preliminary cut values: produceSkim          1                 -               -               -               -1
### Preliminary cut values: eleEta_bar            	1.4442        -                    -               -               -1
### Preliminary cut values: eleEta_end1            	1.566        2.0                  -               -               -1
### Preliminary cut values: eleEta_end2            	2.000        2.5                  -               -               -1
### Preliminary cut values: QCDFakeRateFileName		/afs/cern.ch/user/s/scooper/work/public/Leptoquarks/qcd_fake_rate/2016/FR2D2JetReminiAOD23_10.root	- - - -1
### Preliminary cut values: TriggerSFFileName   egammaEffi.txt_EGM2D.root  - - - -1
### Preliminary cut values: RecoSFFileName /afs/cern.ch/user/s/scooper/work/public/Leptoquarks/egammaRecoSF/2018/egammaEffi.txt_EGM2D_updatedAll.root  - - - -1
### Preliminary cut values: AnalysisYear   2018  - - - -1
### Preliminary cut values: BTagAlgo       DeepJet  - - - -1
### Preliminary cut values: BTagWP         Medium   - - - -1
### Preliminary cut values: BTagCutValue   0.2770   - - - -1
################################## Cuts #########################################################################################################################################################################################################################
#id                       variableName                min1                max1                min2                max2               level                   N               Npass              EffRel           errEffRel              EffAbs           errEffAbs
  1                             NoCuts                   -                   -                   -                   -                  -1         100000.0000         100000.0000              1.0000          0.0000e+00              1.0000          0.0000e+00
  2                           PassJSON                   -                   -                   -                   -                  -1         100000.0000         100000.0000              1.0000          0.0000e+00              1.0000          0.0000e+00
  3                         nEle_ptCut                   -                   -                   -                   -                  -1         100000.0000          62035.0000              0.6203          1.5347e-03              0.6203          1.5347e-03
  4                            Ele1_Pt                   -                   -                   -                   -                  -1          62035.0000          62035.0000              1.0000          0.0000e+00              0.6203          1.5347e-03
  5                        PassTrigger                   -                   -                   -                   -                  -1          62035.0000          62035.0000              1.0000          0.0000e+00              0.6203          1.5347e-03
  6                        Reweighting              0.0000              1.0000                   -                   -                   0          62035.0000             63.5102          1.0238e-03          0.0000e+00          6.3510e-04          1.5711e-06
  7                        PassLHECuts              0.0000              1.0000                   -                   -                   0             63.5102             63.5102              1.0000          0.0000e+00          6.3510e-04          1.5711e-06
  8                           PassJSON              0.0000              1.0000                   -                   -                   0             63.5102             63.5102              1.0000          0.0000e+00          6.3510e-04          1.5711e-06
  9                            PassHLT              0.0000              1.0000                   -                   -                   0             63.5102             63.5102              1.0000          0.0000e+00          6.3510e-04          1.5711e-06
 10 PassGlobalSuperTightHalo2016Filter              0.0000              1.0000                   -                   -                   0             63.5102             63.5102              1.0000          0.0000e+00          6.3510e-04          1.5711e-06
 11                   PassGoodVertices              0.0000              1.0000                   -                   -                   0             63.5102             63.5102              1.0000          0.0000e+00          6.3510e-04          1.5711e-06
 12                PassHBHENoiseFilter              0.0000              1.0000                   -                   -                   0             63.5102             63.5092              1.0000          1.6503e-08          6.3509e-04          1.5712e-06
 13             PassHBHENoiseIsoFilter              0.0000              1.0000                   -                   -                   0             63.5092             63.4928              0.9997          6.6006e-08          6.3493e-04          1.5713e-06
 14        PassBadEESupercrystalFilter              0.0000              1.0000                   -                   -                   0             63.4928             63.4928              1.0000          0.0000e+00          6.3493e-04          1.5713e-06
 15           PassEcalDeadCellTrigPrim              0.0000              1.0000                   -                   -                   0             63.4928             62.8876              0.9905          3.9974e-07          6.2888e-04          1.5759e-06
 16                PassBadPFMuonFilter              0.0000              1.0000                   -                   -                   0             62.8876             62.8582              0.9995          8.8173e-08          6.2858e-04          1.5761e-06
 17             PassEcalBadCalibFilter              0.0000              1.0000                   -                   -                   0             62.8582             62.8510              0.9999          4.4114e-08          6.2851e-04          1.5762e-06
 18                           PassNEle              0.0000              1.0000                   -                   -                   1             62.8510             62.8510              1.0000          0.0000e+00          6.2851e-04          1.5762e-06
 19                          PassNMuon              0.0000              1.0000                   -                   -                   1             62.8510             62.7995              0.9992          1.1905e-07          6.2799e-04          1.5766e-06
 20                    nEle_hltMatched                -inf                +inf                   -                   -                   1             62.7995             62.7995              1.0000          0.0000e+00          6.2799e-04          1.5766e-06
 21                    nJet_hltMatched                -inf                +inf                   -                   -                   1             62.7995             62.7995              1.0000          0.0000e+00          6.2799e-04          1.5766e-06
 22                            Ele1_Pt             50.0000                +inf                   -                   -                   1             62.7995             62.7995              1.0000          0.0000e+00          6.2799e-04          1.5766e-06
 23                           Ele1_Eta                -inf                +inf                   -                   -                   1             62.7995             62.7995              1.0000          0.0000e+00          6.2799e-04          1.5766e-06
 24                           Ele1_Phi                -inf                +inf                   -                   -                   1             62.7995             62.7995              1.0000          0.0000e+00          6.2799e-04          1.5766e-06
 25                            Ele2_Pt             50.0000                +inf                   -                   -                   1             62.7995             62.7557              0.9993          1.1067e-07          6.2756e-04          1.5769e-06
 26                           Ele2_Eta                -inf                +inf                   -                   -                   1             62.7557             62.7557              1.0000          0.0000e+00          6.2756e-04          1.5769e-06
 27                           Ele2_Phi                -inf                +inf                   -                   -                   1             62.7557             62.7557              1.0000          0.0000e+00          6.2756e-04          1.5769e-06
 28                               nJet                -inf                +inf                   -                   -                   1             62.7557             62.7557              1.0000          0.0000e+00          6.2756e-04          1.5769e-06
 29                            Jet1_Pt             50.0000                +inf                   -                   -                   1             62.7557             62.7435              0.9998          5.7855e-08          6.2743e-04          1.5770e-06
 30                           Jet1_Eta             -2.4000              2.4000                   -                   -                   1             62.7435             62.7435              1.0000          0.0000e+00          6.2743e-04          1.5770e-06
 31                           Jet1_Phi                -inf                +inf                   -                   -                   1             62.7435             62.7435              1.0000          0.0000e+00          6.2743e-04          1.5770e-06
 32                            Jet2_Pt             50.0000                +inf                   -                   -                   1             62.7435             61.5160              0.9804          5.7303e-07          6.1516e-04          1.5856e-06
 33                           Jet2_Eta                -inf             -1.3000                   -                   -                   1             61.5160              6.7555              0.1098          1.3066e-06          6.7555e-05          8.0416e-07
 34                           Jet2_Phi                -inf             -1.5708             -0.8727                +inf                   1              6.7555              6.0247              0.8918          3.9140e-06          6.0247e-05          7.6216e-07
 35                            Jet3_Pt                -inf                +inf                   -                   -                   1              6.0247              6.0247              1.0000          0.0000e+00          6.0247e-05          7.6216e-07
 36                           Jet3_Eta             -2.4000              2.4000                   -                   -                   1              6.0247              6.0247              1.0000          0.0000e+00          6.0247e-05          7.6216e-07
 37                           Jet3_Phi                -inf                +inf                   -                   -                   1              6.0247              6.0247              1.0000          0.0000e+00          6.0247e-05          7.6216e-07
 38                        DR_Ele1Jet1                -inf                +inf                   -                   -                   1              6.0247              6.0247              1.0000          0.0000e+00          6.0247e-05          7.6216e-07
 39                        DR_Ele1Jet2                -inf                +inf                   -                   -                   1              6.0247              6.0247              1.0000          0.0000e+00          6.0247e-05          7.6216e-07
 40                        DR_Ele2Jet1                -inf                +inf                   -                   -                   1              6.0247              6.0247              1.0000          0.0000e+00          6.0247e-05          7.6216e-07
 41                        DR_Ele2Jet2                -inf                +inf                   -                   -                   1              6.0247              6.0247              1.0000          0.0000e+00          6.0247e-05          7.6216e-07
 42                        DR_Jet1Jet2                -inf                +inf                   -                   -                   1              6.0247              6.0247              1.0000          0.0000e+00          6.0247e-05          7.6216e-07
 43                            sT_eejj            300.0000                +inf                   -                   -                   1              6.0247              6.0247              1.0000          0.0000e+00          6.0247e-05          7.6216e-07
 44                      sT_eejj_bkgCR            300.0000                +inf                   -                   -                   1              6.0247              6.0247              1.0000          0.0000e+00          6.0247e-05          7.6216e-07
 45                            Pt_e1e2             70.0000                +inf                   -                   -                   1              6.0247              5.9997              0.9958          8.5157e-07          5.9997e-05          7.6065e-07
 46                             M_e1e2             50.0000                +inf                   -                   -                   1              5.9997              5.9997              1.0000          0.0000e+00          5.9997e-05          7.6065e-07
 47                       M_e1e2_bkgCR             50.0000                +inf                   -                   -                   1              5.9997              5.9997              1.0000          0.0000e+00          5.9997e-05          7.6065e-07
 48                       preselection                -inf                +inf                   -                   -                   2              5.9997              5.9997              1.0000          0.0000e+00          5.9997e-05          7.6065e-07
 49                        sT_eejj_opt                -inf                +inf                   -                   -                   1              5.9997          0.0000e+00          0.0000e+00                -nan          0.0000e+00                -nan
 50                         M_e1e2_opt                -inf                +inf                   -                   -                   1          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 51                        Mej_min_opt                -inf                +inf                   -                   -                   1          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 52                      sT_eejj_LQ300            475.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 53                       M_e1e2_LQ300            225.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 54                     min_M_ej_LQ300            235.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 55                      sT_eejj_LQ400            625.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 56                       M_e1e2_LQ400            235.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 57                     min_M_ej_LQ400            330.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 58                      sT_eejj_LQ500            770.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 59                       M_e1e2_LQ500            250.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 60                     min_M_ej_LQ500            420.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
 61                      sT_eejj_LQ600            905.0000                +inf                   -                   -                   2          0.0000e+00          0.0000e+00                -nan                -nan          0.0000e+00                -nan
